species_code,n,died,year,plot
28731-ACE-SAC,9,1,2010,685781
28731-ACE-SAC,9,1,2010,686115
28731-ACE-SAC,9,1,2010,686384
28731-ACE-SAC,9,1,2010,686737
28731-ACE-SAC,5,1,2010,686107
28731-ACE-SAC,3,1,2007,639973
28731-ACE-SAC,8,4,2010,503604
28731-ACE-SAC,1,1,2007,427880
28731-ACE-SAC,1,0,2007,404465
28731-ACE-SAC,13,0,2007,401566
28731-ACE-SAC,15,4,2010,640129
28731-ACE-SAC,4,0,2007,423097
28731-ACE-SAC,24,1,2010,640124
28731-ACE-SAC,4,1,2008,396408
28731-ACE-SAC,27,17,2009,401924
28731-ACE-SAC,20,7,2007,638772
28731-ACE-SAC,1,1,2007,424675
28731-ACE-SAC,19,2,2008,403976
28731-ACE-SAC,12,1,2008,404019
28731-ACE-SAC,5,3,2007,639833
28731-ACE-SAC,5,1,2005,640624
28731-ACE-SAC,2,0,2008,398698
28731-ACE-SAC,4,0,2011,503724
28731-ACE-SAC,11,5,2007,638345
28731-ACE-SAC,4,0,2005,640573
28731-ACE-SAC,14,1,2007,639985
28731-ACE-SAC,2,1,2011,639625
28731-ACE-SAC,12,4,2008,638484
28731-ACE-SAC,1,0,2009,403684
28731-ACE-SAC,12,0,2010,638425
28731-ACE-SAC,21,3,2009,423045
28731-ACE-SAC,11,1,2011,637783
28731-ACE-SAC,5,2,2010,397945
28731-ACE-SAC,2,1,2010,427827
28731-ACE-SAC,6,1,2011,488081
28731-ACE-SAC,17,3,2006,637756
28731-ACE-SAC,6,3,2012,640072
28731-ACE-SAC,12,4,2007,639834
28731-ACE-SAC,11,1,2008,427868
28731-ACE-SAC,10,0,2010,402750
28731-ACE-SAC,3,0,2010,638561
28731-ACE-SAC,16,2,2008,642238
28731-ACE-SAC,6,1,2005,640587
28731-ACE-SAC,18,1,2012,642822
28731-ACE-SAC,25,1,2010,404112
28731-ACE-SAC,16,11,2006,403376
28731-ACE-SAC,20,3,2008,404522
28731-ACE-SAC,13,0,2010,639968
28731-ACE-SAC,11,4,2006,638366
28731-ACE-SAC,8,1,2006,397158
28731-ACE-SAC,4,1,2009,404851
28731-ACE-SAC,11,3,2009,404698
28731-ACE-SAC,26,0,2010,403721
28731-ACE-SAC,44,6,2007,403943
28731-ACE-SAC,4,1,2008,402843
28731-ACE-SAC,10,2,2010,423104
28731-ACE-SAC,5,1,2005,638423
28731-ACE-SAC,4,0,2007,424517
28731-ACE-SAC,7,0,2010,423133
28731-ACE-SAC,4,3,2005,638624
28731-ACE-SAC,18,0,2012,639993
28731-ACE-SAC,13,4,2006,404151
28731-ACE-SAC,21,5,2006,638403
28731-ACE-SAC,7,0,2010,638431
28731-ACE-SAC,21,5,2005,401109
28731-ACE-SAC,8,2,2007,401175
28731-ACE-SAC,10,0,2007,404140
28731-ACE-SAC,13,6,2007,638686
28731-ACE-SAC,12,0,2011,424921
28731-ACE-SAC,19,0,2008,637870
28731-ACE-SAC,10,0,2008,637801
28731-ACE-SAC,11,4,2009,638317
28731-ACE-SAC,4,1,2005,641852
28731-ACE-SAC,16,3,2007,404493
28731-ACE-SAC,37,0,2005,315375
28731-ACE-SAC,37,0,2005,316028
28731-ACE-SAC,24,1,2005,315375
28731-ACE-SAC,24,1,2005,316028
28731-ACE-SAC,5,0,2009,638731
28731-ACE-SAC,10,0,2007,640653
28731-ACE-SAC,5,1,2009,640521
28731-ACE-SAC,21,1,2005,638663
28731-ACE-SAC,4,0,2009,424623
28731-ACE-SAC,30,13,2005,644920
28731-ACE-SAC,17,5,2007,401476
28731-ACE-SAC,4,2,2007,428026
28731-ACE-SAC,2,0,2012,427739
28731-ACE-SAC,30,0,2011,637790
28731-ACE-SAC,11,1,2011,405471
28731-ACE-SAC,5,1,2010,639972
28731-ACE-SAC,28,6,2005,403143
28731-ACE-SAC,13,4,2011,421241
28731-ACE-SAC,9,2,2009,638542
28731-ACE-SAC,2,1,2010,488494
28731-ACE-SAC,9,0,2009,613056
28731-ACE-SAC,6,0,2007,640108
28731-ACE-SAC,3,0,2010,640034
28731-ACE-SAC,13,0,2007,403893
28731-ACE-SAC,9,4,2009,404890
28731-ACE-SAC,8,0,2011,640030
28731-ACE-SAC,8,0,2011,640159
28731-ACE-SAC,30,9,2008,401663
28731-ACE-SAC,2,1,2007,395772
28731-ACE-SAC,6,3,2011,503594
28731-ACE-SAC,6,3,2011,503699
28731-ACE-SAC,12,0,2012,640079
28731-ACE-SAC,16,2,2010,423012
28731-ACE-SAC,4,0,2005,403033
28731-ACE-SAC,28,1,2005,640411
28731-ACE-SAC,10,0,2012,502023
28731-ACE-SAC,9,2,2010,640141
28731-ACE-SAC,2,0,2010,424652
28731-ACE-SAC,3,0,2012,488225
28731-ACE-SAC,9,6,2010,638650
28731-ACE-SAC,11,7,2008,401491
28731-ACE-SAC,8,4,2009,395651
28731-ACE-SAC,6,0,2012,640050
28731-ACE-SAC,7,0,2007,401482
28731-ACE-SAC,19,5,2005,644855
28731-ACE-SAC,30,11,2005,640285
28731-ACE-SAC,3,0,2006,396868
28731-ACE-SAC,4,0,2009,640692
28731-ACE-SAC,4,2,2007,404365
28731-ACE-SAC,5,0,2012,402925
28731-ACE-SAC,24,3,2009,401483
28731-ACE-SAC,2,1,2007,424540
28731-ACE-SAC,9,0,2010,639955
28731-ACE-SAC,7,1,2012,501827
28731-ACE-SAC,21,3,2006,315348
28731-ACE-SAC,2,0,2005,396067
28731-ACE-SAC,4,0,2008,640509
28731-ACE-SAC,5,0,2007,638892
28731-ACE-SAC,9,0,2008,638703
28731-ACE-SAC,9,0,2008,638704
28731-ACE-SAC,10,4,2010,640131
28731-ACE-SAC,15,0,2010,638318
28731-ACE-SAC,13,2,2011,502421
28731-ACE-SAC,20,3,2006,402786
28731-ACE-SAC,4,1,2011,638680
28731-ACE-SAC,5,1,2009,397673
28731-ACE-SAC,23,1,2009,686673
28731-ACE-SAC,18,4,2009,685244
28731-ACE-SAC,18,4,2009,685248
28731-ACE-SAC,18,4,2009,686103
28731-ACE-SAC,16,2,2009,685244
28731-ACE-SAC,16,2,2009,685248
28731-ACE-SAC,16,2,2009,686103
28731-ACE-SAC,7,1,2009,685566
28731-ACE-SAC,7,1,2009,685908
28731-ACE-SAC,7,1,2009,686018
28731-ACE-SAC,7,1,2009,686046
28731-ACE-SAC,7,1,2009,686338
28731-ACE-SAC,7,1,2009,686386
28731-ACE-SAC,7,1,2009,686464
28731-ACE-SAC,7,1,2009,686498
28731-ACE-SAC,7,1,2009,686733
28731-ACE-SAC,9,0,2009,685566
28731-ACE-SAC,9,0,2009,685908
28731-ACE-SAC,9,0,2009,686018
28731-ACE-SAC,9,0,2009,686046
28731-ACE-SAC,9,0,2009,686338
28731-ACE-SAC,9,0,2009,686386
28731-ACE-SAC,9,0,2009,686464
28731-ACE-SAC,9,0,2009,686498
28731-ACE-SAC,9,0,2009,686733
28731-ACE-SAC,13,2,2009,685566
28731-ACE-SAC,13,2,2009,685908
28731-ACE-SAC,13,2,2009,686018
28731-ACE-SAC,13,2,2009,686046
28731-ACE-SAC,13,2,2009,686338
28731-ACE-SAC,13,2,2009,686386
28731-ACE-SAC,13,2,2009,686464
28731-ACE-SAC,13,2,2009,686498
28731-ACE-SAC,13,2,2009,686733
28731-ACE-SAC,12,3,2009,685566
28731-ACE-SAC,12,3,2009,685908
28731-ACE-SAC,12,3,2009,686018
28731-ACE-SAC,12,3,2009,686046
28731-ACE-SAC,12,3,2009,686338
28731-ACE-SAC,12,3,2009,686386
28731-ACE-SAC,12,3,2009,686464
28731-ACE-SAC,12,3,2009,686498
28731-ACE-SAC,12,3,2009,686733
28731-ACE-SAC,21,3,2009,685566
28731-ACE-SAC,21,3,2009,685908
28731-ACE-SAC,21,3,2009,686018
28731-ACE-SAC,21,3,2009,686046
28731-ACE-SAC,21,3,2009,686338
28731-ACE-SAC,21,3,2009,686386
28731-ACE-SAC,21,3,2009,686464
28731-ACE-SAC,21,3,2009,686498
28731-ACE-SAC,21,3,2009,686733
28731-ACE-SAC,1,0,2009,685566
28731-ACE-SAC,1,0,2009,685908
28731-ACE-SAC,1,0,2009,686018
28731-ACE-SAC,1,0,2009,686046
28731-ACE-SAC,1,0,2009,686338
28731-ACE-SAC,1,0,2009,686386
28731-ACE-SAC,1,0,2009,686464
28731-ACE-SAC,1,0,2009,686498
28731-ACE-SAC,1,0,2009,686733
28731-ACE-SAC,17,4,2009,685566
28731-ACE-SAC,17,4,2009,685908
28731-ACE-SAC,17,4,2009,686018
28731-ACE-SAC,17,4,2009,686046
28731-ACE-SAC,17,4,2009,686338
28731-ACE-SAC,17,4,2009,686386
28731-ACE-SAC,17,4,2009,686464
28731-ACE-SAC,17,4,2009,686498
28731-ACE-SAC,17,4,2009,686733
28731-ACE-SAC,6,2,2005,397041
28731-ACE-SAC,1,1,2009,639216
28731-ACE-SAC,2,2,2008,401605
28731-ACE-SAC,16,1,2012,613310
28731-ACE-SAC,1,1,2008,640958
28731-ACE-SAC,5,2,2010,423003
28731-ACE-SAC,34,2,2007,401711
28731-ACE-SAC,3,0,2007,428831
28731-ACE-SAC,2,2,2006,316155
28731-ACE-SAC,2,2,2006,316710
28731-ACE-SAC,12,0,2010,404084
28731-ACE-SAC,8,0,2005,639140
28731-ACE-SAC,10,2,2009,316527
28731-ACE-SAC,4,4,2009,316425
28731-ACE-SAC,56,8,2009,401522
28731-ACE-SAC,2,0,2012,424919
28731-ACE-SAC,16,0,2008,638639
28731-ACE-SAC,5,0,2012,395822
28731-ACE-SAC,17,2,2008,405045
28731-ACE-SAC,9,0,2012,398399
28731-ACE-SAC,9,0,2012,398520
28731-ACE-SAC,11,4,2011,613645
28731-ACE-SAC,7,2,2010,641629
28731-ACE-SAC,3,1,2006,685068
28731-ACE-SAC,3,1,2006,685928
28731-ACE-SAC,3,1,2006,685976
28731-ACE-SAC,3,1,2006,686430
28731-ACE-SAC,3,1,2006,686517
28731-ACE-SAC,8,2,2006,685068
28731-ACE-SAC,8,2,2006,685928
28731-ACE-SAC,8,2,2006,685976
28731-ACE-SAC,8,2,2006,686430
28731-ACE-SAC,8,2,2006,686517
28731-ACE-SAC,6,0,2012,504412
28731-ACE-SAC,6,0,2012,639782
28731-ACE-SAC,17,0,2005,638566
28731-ACE-SAC,17,0,2005,638645
28731-ACE-SAC,2,1,2012,504354
28731-ACE-SAC,10,2,2007,404413
28731-ACE-SAC,20,1,2011,637799
28731-ACE-SAC,2,0,2010,405338
28731-ACE-SAC,9,2,2012,403824
28731-ACE-SAC,11,0,2010,403624
28731-ACE-SAC,2,2,2011,504385
28731-ACE-SAC,4,1,2010,423123
28731-ACE-SAC,4,2,2005,640274
28731-ACE-SAC,16,2,2011,405486
28731-ACE-SAC,20,2,2008,401689
28731-ACE-SAC,10,2,2009,641462
28731-ACE-SAC,7,0,2010,640522
28731-ACE-SAC,6,0,2010,640535
28731-ACE-SAC,29,10,2005,644797
28731-ACE-SAC,19,6,2012,420568
28731-ACE-SAC,9,2,2009,641813
28731-ACE-SAC,1,0,2010,613108
28731-ACE-SAC,20,4,2009,401511
28731-ACE-SAC,20,1,2005,403013
28731-ACE-SAC,22,4,2009,404207
28731-ACE-SAC,7,7,2010,639851
28731-ACE-SAC,30,10,2009,401475
28731-ACE-SAC,6,3,2008,397109
28731-ACE-SAC,22,1,2011,403739
28731-ACE-SAC,29,1,2007,638694
28731-ACE-SAC,5,1,2005,403034
28731-ACE-SAC,5,1,2005,403157
28731-ACE-SAC,7,1,2006,638968
28731-ACE-SAC,15,0,2009,638522
28731-ACE-SAC,29,6,2007,404021
28731-ACE-SAC,19,1,2005,640297
28731-ACE-SAC,5,4,2005,398376
28731-ACE-SAC,1,0,2006,401610
28731-ACE-SAC,19,1,2010,613335
28731-ACE-SAC,7,3,2011,421212
28731-ACE-SAC,26,1,2009,404947
28731-ACE-SAC,9,2,2011,640013
28731-ACE-SAC,16,5,2009,401611
28731-ACE-SAC,5,0,2005,638584
28731-ACE-SAC,10,0,2011,642638
28731-ACE-SAC,21,5,2011,638455
28731-ACE-SAC,4,0,2012,401607
28731-ACE-SAC,8,1,2007,398628
28731-ACE-SAC,7,1,2006,641806
28731-ACE-SAC,17,4,2008,638353
28731-ACE-SAC,2,1,2009,685550
28731-ACE-SAC,2,1,2009,686302
28731-ACE-SAC,2,1,2009,686393
28731-ACE-SAC,6,3,2009,685550
28731-ACE-SAC,6,3,2009,686302
28731-ACE-SAC,6,3,2009,686393
28731-ACE-SAC,6,1,2009,685671
28731-ACE-SAC,6,1,2009,686038
28731-ACE-SAC,7,2,2009,685671
28731-ACE-SAC,7,2,2009,686038
28731-ACE-SAC,6,1,2009,685064
28731-ACE-SAC,6,1,2009,685842
28731-ACE-SAC,6,1,2009,685855
28731-ACE-SAC,6,1,2009,686054
28731-ACE-SAC,6,1,2009,686731
28731-ACE-SAC,6,0,2009,685064
28731-ACE-SAC,6,0,2009,685842
28731-ACE-SAC,6,0,2009,685855
28731-ACE-SAC,6,0,2009,686054
28731-ACE-SAC,6,0,2009,686731
28731-ACE-SAC,13,0,2011,423142
28731-ACE-SAC,2,2,2006,428786
28731-ACE-SAC,19,0,2005,403053
28731-ACE-SAC,4,1,2005,316866
28731-ACE-SAC,8,5,2009,401842
28731-ACE-SAC,5,0,2009,640595
28731-ACE-SAC,3,2,2012,640073
28731-ACE-SAC,7,7,2009,428847
28731-ACE-SAC,12,1,2012,404782
28731-ACE-SAC,9,4,2010,502324
28731-ACE-SAC,10,5,2007,401680
28731-ACE-SAC,16,8,2011,396285
28731-ACE-SAC,19,2,2011,613435
28731-ACE-SAC,10,3,2006,644894
28731-ACE-SAC,21,1,2011,637840
28731-ACE-SAC,21,4,2007,638688
28731-ACE-SAC,5,0,2005,395438
28731-ACE-SAC,8,3,2011,501831
28731-ACE-SAC,3,1,2006,398372
28731-ACE-SAC,3,1,2007,398656
28731-ACE-SAC,10,7,2006,638679
28731-ACE-SAC,12,11,2009,396246
28731-ACE-SAC,15,6,2006,638427
28731-ACE-SAC,24,1,2012,403734
28731-ACE-SAC,4,2,2009,430663
28731-ACE-SAC,13,1,2010,403728
28731-ACE-SAC,19,1,2009,640579
28731-ACE-SAC,4,0,2008,401586
28731-ACE-SAC,4,1,2011,403460
28731-ACE-SAC,2,2,2011,403397
28731-ACE-SAC,5,1,2011,640077
28731-ACE-SAC,1,1,2010,396229
28731-ACE-SAC,12,0,2007,402876
28731-ACE-SAC,6,1,2012,504393
28731-ACE-SAC,11,0,2009,401480
28731-ACE-SAC,9,0,2011,637802
28731-ACE-SAC,1,0,2006,396273
28731-ACE-SAC,13,2,2009,613058
28731-ACE-SAC,9,2,2008,402759
28731-ACE-SAC,19,0,2009,613117
28731-ACE-SAC,21,5,2007,402396
28731-ACE-SAC,26,1,2012,404977
28731-ACE-SAC,17,1,2012,613270
28731-ACE-SAC,8,1,2011,501924
28731-ACE-SAC,14,3,2009,401011
28731-ACE-SAC,12,0,2008,613252
28731-ACE-SAC,15,3,2007,402747
28731-ACE-SAC,9,8,2012,402846
28731-ACE-SAC,4,0,2012,641693
28731-ACE-SAC,3,2,2007,639843
28731-ACE-SAC,31,17,2008,400840
28731-ACE-SAC,3,0,2011,424596
28731-ACE-SAC,18,8,2008,402066
28731-ACE-SAC,2,0,2006,641882
28731-ACE-SAC,10,1,2012,404032
28731-ACE-SAC,22,6,2007,401174
28731-ACE-SAC,9,3,2005,396532
28731-ACE-SAC,23,1,2009,401848
28731-ACE-SAC,7,1,2011,638414
28731-ACE-SAC,27,0,2011,638437
28731-ACE-SAC,12,2,2008,404817
28731-ACE-SAC,1,1,2011,424718
28731-ACE-SAC,4,2,2010,641852
28731-ACE-SAC,7,2,2010,424570
28731-ACE-SAC,1,0,2009,613388
28731-ACE-SAC,11,7,2010,401521
28731-ACE-SAC,5,2,2009,401601
28731-ACE-SAC,15,6,2011,640156
28731-ACE-SAC,4,1,2011,640155
28731-ACE-SAC,11,0,2012,639716
28731-ACE-SAC,6,2,2005,397664
28731-ACE-SAC,3,1,2009,396350
28731-ACE-SAC,4,3,2012,423055
28731-ACE-SAC,12,0,2006,644776
28731-ACE-SAC,5,1,2009,402676
28731-ACE-SAC,9,0,2006,641896
28731-ACE-SAC,4,0,2011,504118
28731-ACE-SAC,12,2,2008,430662
28731-ACE-SAC,27,8,2008,402726
28731-ACE-SAC,18,6,2008,401658
28731-ACE-SAC,23,4,2010,685585
28731-ACE-SAC,23,4,2010,686118
28731-ACE-SAC,24,2,2010,685585
28731-ACE-SAC,24,2,2010,686118
28731-ACE-SAC,24,0,2006,638457
28731-ACE-SAC,2,0,2007,397027
28731-ACE-SAC,48,25,2007,401660
28731-ACE-SAC,49,11,2007,401619
28731-ACE-SAC,11,6,2010,640624
28731-ACE-SAC,5,1,2011,502031
28731-ACE-SAC,3,0,2010,401665
28731-ACE-SAC,24,5,2012,403576
28731-ACE-SAC,6,1,2012,488151
28731-ACE-SAC,19,6,2007,402725
28731-ACE-SAC,8,1,2008,640449
28731-ACE-SAC,2,0,2012,403694
28731-ACE-SAC,20,8,2009,639093
28731-ACE-SAC,15,4,2007,430960
28731-ACE-SAC,11,0,2009,686438
28731-ACE-SAC,11,1,2009,685335
28731-ACE-SAC,30,0,2012,402169
28731-ACE-SAC,16,0,2005,400745
28731-ACE-SAC,4,0,2006,638677
28731-ACE-SAC,10,4,2008,395892
28731-ACE-SAC,7,1,2009,641780
28731-ACE-SAC,10,0,2012,639834
28731-ACE-SAC,4,1,2010,427989
28731-ACE-SAC,15,5,2005,644765
28731-ACE-SAC,26,0,2012,640000
28731-ACE-SAC,4,3,2011,424645
28731-ACE-SAC,10,1,2010,401678
28731-ACE-SAC,5,0,2009,430727
28731-ACE-SAC,12,3,2011,501892
28731-ACE-SAC,5,2,2010,640573
28731-ACE-SAC,2,1,2007,428801
28731-ACE-SAC,4,0,2008,613192
28731-ACE-SAC,14,4,2012,640179
28731-ACE-SAC,5,2,2005,640376
28731-ACE-SAC,2,1,2008,640397
28731-ACE-SAC,15,3,2011,613249
28731-ACE-SAC,1,0,2008,430703
28731-ACE-SAC,2,0,2007,401748
28731-ACE-SAC,8,1,2012,502435
28731-ACE-SAC,1,1,2007,395767
28731-ACE-SAC,6,0,2011,404015
28731-ACE-SAC,3,2,2010,398593
28731-ACE-SAC,10,2,2011,503581
28731-ACE-SAC,19,1,2009,398500
28731-ACE-SAC,2,0,2008,638780
28731-ACE-SAC,1,1,2005,398617
28731-ACE-SAC,7,0,2009,401556
28731-ACE-SAC,12,1,2007,645053
28731-ACE-SAC,13,6,2006,638396
28731-ACE-SAC,13,4,2012,639985
28731-ACE-SAC,2,2,2005,644924
28731-ACE-SAC,6,1,2011,638372
28731-ACE-SAC,5,1,2010,640587
28731-ACE-SAC,4,1,2010,398356
28731-ACE-SAC,1,1,2007,644843
28731-ACE-SAC,2,0,2011,424688
28731-ACE-SAC,10,1,2011,638555
28731-ACE-SAC,3,0,2008,401878
28731-ACE-SAC,10,0,2008,403209
28731-ACE-SAC,10,0,2008,638439
28731-ACE-SAC,20,5,2010,403209
28731-ACE-SAC,20,5,2010,638439
28731-ACE-SAC,5,0,2010,640404
28731-ACE-SAC,7,1,2009,401501
28731-ACE-SAC,2,0,2006,396275
28731-ACE-SAC,2,2,2012,639883
28731-ACE-SAC,15,0,2005,636856
28731-ACE-SAC,7,2,2008,644953
28731-ACE-SAC,7,1,2008,315556
28731-ACE-SAC,15,0,2012,504146
28731-ACE-SAC,18,4,2012,427749
28731-ACE-SAC,12,4,2007,638549
28731-ACE-SAC,2,2,2010,402134
28731-ACE-SAC,8,2,2008,640778
28731-ACE-SAC,22,5,2008,645060
28731-ACE-SAC,2,1,2012,402177
28731-ACE-SAC,6,1,2010,396890
28731-ACE-SAC,13,0,2011,638578
28731-ACE-SAC,13,0,2011,638673
28731-ACE-SAC,15,0,2011,638578
28731-ACE-SAC,15,0,2011,638673
28731-ACE-SAC,1,0,2011,504037
28731-ACE-SAC,10,1,2010,613145
28731-ACE-SAC,13,0,2008,638488
28731-ACE-SAC,4,1,2010,644896
28731-ACE-SAC,17,3,2012,501963
28731-ACE-SAC,12,1,2012,640657
28731-ACE-SAC,12,2,2005,639857
28731-ACE-SAC,16,7,2006,639123
28731-ACE-SAC,8,2,2006,638458
28731-ACE-SAC,2,0,2006,638546
28731-ACE-SAC,1,1,2006,639792
28731-ACE-SAC,16,2,2008,638494
28731-ACE-SAC,13,0,2012,638772
28731-ACE-SAC,5,0,2012,423097
28731-ACE-SAC,2,1,2006,642474
28731-ACE-SAC,38,4,2007,402186
28731-ACE-SAC,38,4,2007,403067
28731-ACE-SAC,16,0,2007,645037
28731-ACE-SAC,4,2,2012,488479
28731-ACE-SAC,7,6,2007,428832
28731-ACE-SAC,2,2,2011,613578
28731-ACE-SAC,9,4,2011,613853
28731-ACE-SAC,20,4,2010,502197
28731-ACE-SAC,1,0,2010,640540
28731-ACE-SAC,1,0,2010,640619
28731-ACE-SAC,14,7,2009,613532
28731-ACE-SAC,10,1,2008,640445
28731-ACE-SAC,6,0,2007,639152
28731-ACE-SAC,13,1,2012,504429
28731-ACE-SAC,5,1,2009,398331
28731-ACE-SAC,4,0,2012,428831
28731-ACE-SAC,12,1,2007,644977
28731-ACE-SAC,13,2,2012,404140
28731-ACE-SAC,2,2,2010,640330
28731-ACE-SAC,15,5,2007,403894
28731-ACE-SAC,16,1,2010,502216
28731-ACE-SAC,9,4,2008,403108
28731-ACE-SAC,16,0,2010,401109
28731-ACE-SAC,25,11,2008,403446
28731-ACE-SAC,1,0,2011,424537
28731-ACE-SAC,18,0,2009,402875
28731-ACE-SAC,10,0,2012,638345
28731-ACE-SAC,15,6,2005,639318
28731-ACE-SAC,42,10,2009,403059
28731-ACE-SAC,25,8,2008,403076
28731-ACE-SAC,2,2,2011,488093
28731-ACE-SAC,12,4,2012,640653
28731-ACE-SAC,5,3,2011,488430
28731-ACE-SAC,3,1,2010,396883
28731-ACE-SAC,5,5,2012,424517
28731-ACE-SAC,8,4,2008,402678
28731-ACE-SAC,9,0,2011,404151
28731-ACE-SAC,3,0,2012,640643
28731-ACE-SAC,2,0,2012,428026
28731-ACE-SAC,4,2,2006,398570
28731-ACE-SAC,12,0,2012,401476
28731-ACE-SAC,17,2,2008,638334
28731-ACE-SAC,12,2,2010,403068
28731-ACE-SAC,9,0,2010,612909
28731-ACE-SAC,8,1,2011,639877
28731-ACE-SAC,21,17,2010,638663
28731-ACE-SAC,17,14,2005,427849
28731-ACE-SAC,6,1,2012,404850
28731-ACE-SAC,7,3,2006,644951
28731-ACE-SAC,6,0,2011,613862
28731-ACE-SAC,16,2,2010,401518
28731-ACE-SAC,16,2,2010,401637
28731-ACE-SAC,2,0,2008,642552
28731-ACE-SAC,15,5,2007,403170
28731-ACE-SAC,6,0,2011,504139
28731-ACE-SAC,16,0,2011,637756
28731-ACE-SAC,8,5,2010,488476
28731-ACE-SAC,3,1,2012,504176
28731-ACE-SAC,8,0,2011,502302
28731-ACE-SAC,17,3,2010,644920
28731-ACE-SAC,1,0,2008,396451
28731-ACE-SAC,10,4,2007,396370
28731-ACE-SAC,6,0,2011,396868
28731-ACE-SAC,4,1,2009,641777
28731-ACE-SAC,3,0,2008,640258
28731-ACE-SAC,6,1,2011,396173
28731-ACE-SAC,4,1,2007,639766
28731-ACE-SAC,4,1,2012,504464
28731-ACE-SAC,14,3,2005,403109
28731-ACE-SAC,4,4,2006,642510
28731-ACE-SAC,5,1,2006,397625
28731-ACE-SAC,11,0,2007,640768
28731-ACE-SAC,4,2,2008,639899
28731-ACE-SAC,3,0,2007,396336
28731-ACE-SAC,8,0,2012,638892
28731-ACE-SAC,1,1,2005,639786
28731-ACE-SAC,2,0,2005,398541
28731-ACE-SAC,3,1,2012,640511
28731-ACE-SAC,3,1,2012,640536
28731-ACE-SAC,1,1,2011,640576
28731-ACE-SAC,6,1,2006,638817
28731-ACE-SAC,4,0,2007,639891
28731-ACE-SAC,10,2,2010,639140
28731-ACE-SAC,2,1,2012,502321
28731-ACE-SAC,2,0,2010,636854
28731-ACE-SAC,13,5,2008,639153
28731-ACE-SAC,6,1,2006,638321
28731-ACE-SAC,5,2,2006,639142
28731-ACE-SAC,2,1,2011,504355
28731-ACE-SAC,9,0,2010,403034
28731-ACE-SAC,9,0,2010,403157
28731-ACE-SAC,7,1,2007,639147
28731-ACE-SAC,7,0,2007,639096
28731-ACE-SAC,10,0,2007,639109
28731-ACE-SAC,2,1,2008,403344
28731-ACE-SAC,1,1,2011,488558
28731-ACE-SAC,6,0,2011,502342
28731-ACE-SAC,14,5,2011,488039
28731-ACE-SAC,2,1,2007,642448
28731-ACE-SAC,1,0,2009,639167
28731-ACE-SAC,3,0,2012,504093
28731-ACE-SAC,7,0,2012,398628
28731-ACE-SAC,2,0,2010,398376
28731-ACE-SAC,6,0,2008,402506
28731-ACE-SAC,2,1,2012,502210
28731-ACE-SAC,6,3,2011,501983
28731-ACE-SAC,3,1,2006,398502
28731-ACE-SAC,18,1,2010,638566
28731-ACE-SAC,18,1,2010,638645
28731-ACE-SAC,10,0,2008,396041
28731-ACE-SAC,7,1,2010,488552
28731-ACE-SAC,14,1,2006,396554
28731-ACE-SAC,6,1,2007,642412
28731-ACE-SAC,12,1,2012,502431
28731-ACE-SAC,16,4,2012,429871
28731-ACE-SAC,4,2,2011,641882
28731-ACE-SAC,4,1,2008,644803
28731-ACE-SAC,20,4,2010,403053
28731-ACE-SAC,2,2,2008,639118
28731-ACE-SAC,8,0,2009,401205
28731-ACE-SAC,5,0,2012,503750
28731-ACE-SAC,34,0,2008,639368
28731-ACE-SAC,3,2,2011,401610
28731-ACE-SAC,5,1,2008,403149
28731-ACE-SAC,28,18,2012,638694
28731-ACE-SAC,6,0,2010,503853
28731-ACE-SAC,3,3,2012,398656
28731-ACE-SAC,3,0,2012,428801
28731-ACE-SAC,19,1,2010,644797
28731-ACE-SAC,9,3,2005,643944
28731-ACE-SAC,19,11,2006,636822
28731-ACE-SAC,2,1,2005,398383
28731-ACE-SAC,3,0,2009,613449
28731-ACE-SAC,22,6,2005,639251
28731-ACE-SAC,4,1,2008,613696
28731-ACE-SAC,16,11,2012,402396
28731-ACE-SAC,7,1,2008,642483
28731-ACE-SAC,14,3,2006,642477
28731-ACE-SAC,12,0,2012,613836
28731-ACE-SAC,1,0,2012,640592
28731-ACE-SAC,1,0,2007,641901
28731-ACE-SAC,6,0,2009,642580
28731-ACE-SAC,8,0,2010,638584
28731-ACE-SAC,1,0,2010,641859
28731-ACE-SAC,3,2,2010,640376
28731-ACE-SAC,12,1,2012,503754
28731-ACE-SAC,16,5,2012,401174
28731-ACE-SAC,2,2,2009,430679
28731-ACE-SAC,9,1,2008,402436
28731-ACE-SAC,4,0,2012,639720
28731-ACE-SAC,31,10,2011,404761
28731-ACE-SAC,6,0,2005,644979
28731-ACE-SAC,1,1,2007,641909
28731-ACE-SAC,12,0,2011,613889
28731-ACE-SAC,2,0,2011,488393
28731-ACE-SAC,11,5,2007,641774
28731-ACE-SAC,2,1,2007,396345
28731-ACE-SAC,3,0,2006,638987
28731-ACE-SAC,1,1,2006,645035
28731-ACE-SAC,10,0,2012,640598
28731-ACE-SAC,19,2,2012,638688
28731-ACE-SAC,10,5,2012,502376
28731-ACE-SAC,20,3,2012,613674
28731-ACE-SAC,2,0,2007,398413
28731-ACE-SAC,3,1,2007,639739
28731-ACE-SAC,6,2,2007,639245
28731-ACE-SAC,5,0,2009,397241
28731-ACE-SAC,20,1,2010,402484
28731-ACE-SAC,22,2,2010,502264
28731-ACE-SAC,20,3,2010,400745
28731-ACE-SAC,4,4,2008,428752
28731-ACE-SAC,7,1,2010,488510
28731-ACE-SAC,11,2,2011,401107
